policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,eq_site_deductible,hu_site_deductible,fl_site_deductible,fr_site_deductible,point_latitude,point_longitude,line,construction,point_granularity
602325,FL,SANTA ROSA COUNTY,1670850,1670850,1670850,1670850,1670850,1556837.9,0,33317,0,0,30.851336,-86.877708,Residential,Masonry,3
533510,FL,SANTA ROSA COUNTY,270,270,270,270,270,293.21,0,5.3,0,0,30.851336,-86.877708,Residential,Wood,3
193799,FL,SANTA ROSA COUNTY,66150,66150,66150,66150,66150,77673.33,0,1323,0,0,30.851336,-86.877708,Residential,Wood,3
886375,FL,SANTA ROSA COUNTY,530,530,530,530,530,633.63,0,10.8,0,0,30.851336,-86.877708,Residential,Wood,3
925833,FL,SANTA ROSA COUNTY,530,530,530,530,530,551.31,0,10.8,0,0,30.851336,-86.877708,Residential,Wood,3
111353,FL,SANTA ROSA COUNTY,530,530,530,530,530,539.52,0,10.8,0,0,30.851336,-86.877708,Residential,Wood,3
553375,FL,SANTA ROSA COUNTY,530,530,530,530,530,380.78,0,10.8,0,0,30.851336,-86.877708,Residential,Wood,3
180723,FL,SANTA ROSA COUNTY,3500,3500,3500,3500,3500,7623.37,0,90,0,0,30.851336,-86.877708,Residential,Wood,3
783783,FL,SANTA ROSA COUNTY,360,360,360,360,360,312.21,0,7.2,0,0,30.851336,-86.877708,Residential,Wood,3
896262,FL,SANTA ROSA COUNTY,350,350,350,350,350,359.11,0,9,0,0,30.851336,-86.877708,Residential,Wood,3
525268,FL,SANTA ROSA COUNTY,15570,15570,15570,15570,15570,20038.59,0,311.3,0,0,30.63719,-87.03838,Residential,Wood,1
591006,FL,SANTA ROSA COUNTY,15570,15570,15570,15570,15570,20762.6,0,311.3,0,0,30.63719,-87.03838,Residential,Wood,1
560226,FL,SANTA ROSA COUNTY,10080,10080,10080,10080,10080,11767.29,0,201.6,0,0,30.63719,-87.03838,Residential,Wood,1
393153,FL,SANTA ROSA COUNTY,103336,103336,103336,103336,103336,123232.29,0,0,0,0,30.63719,-87.03838,Residential,Wood,1
627631,FL,SANTA ROSA COUNTY,73880,73880,73880,73880,73880,68297.07,0,1397.6,0,0,30.63719,-87.03838,Residential,Wood,1
823169,FL,SANTA ROSA COUNTY,270,270,270,270,270,230.28,0,5.3,0,0,30.63719,-87.03838,Residential,Wood,1
536703,FL,SANTA ROSA COUNTY,270,270,270,270,270,206.83,0,5.3,0,0,30.63719,-87.03838,Residential,Wood,1
860909,FL,SANTA ROSA COUNTY,270,270,270,270,270,357.22,0,5.3,0,0,30.63719,-87.03838,Residential,Wood,1
823699,FL,SANTA ROSA COUNTY,270,270,270,270,270,203,0,5.3,0,0,30.63719,-87.03838,Residential,Wood,1
823863,FL,SANTA ROSA COUNTY,270,270,270,270,270,393.07,0,5.3,0,0,30.63719,-87.03838,Residential,Wood,1
723936,FL,SANTA ROSA COUNTY,270,270,270,270,270,302.05,0,5.3,0,0,30.63719,-87.03838,Residential,Wood,1
632367,FL,SANTA ROSA COUNTY,270,270,270,270,270,326.82,0,5.3,0,0,30.63719,-87.03838,Residential,Wood,1
835150,FL,SANTA ROSA COUNTY,270,270,270,270,270,232.28,0,5.3,0,0,30.63719,-87.03838,Residential,Wood,1
333782,FL,SANTA ROSA COUNTY,270,270,270,270,270,339.38,0,5.3,0,0,30.63719,-87.03838,Residential,Wood,1
530338,FL,SANTA ROSA COUNTY,270,270,270,270,270,223.1,0,5.3,0,0,30.63719,-87.03838,Residential,Wood,1
282358,FL,SANTA ROSA COUNTY,236790,236790,236790,236790,236790,302135.19,0,3735.8,0,0,30.63719,-87.03838,Residential,Wood,1
935333,FL,SANTA ROSA COUNTY,3330,3330,3330,3330,3330,3928.67,0,66.6,0,0,30.63719,-87.03838,Residential,Wood,1
219103,FL,SANTA ROSA COUNTY,530,530,530,530,530,533.91,0,10.8,0,0,30.63719,-87.03838,Residential,Wood,1
812907,FL,SANTA ROSA COUNTY,55980,55980,55980,55980,55980,36860.19,0,1119.6,0,0,30.63719,-87.03838,Residential,Wood,1
517535,FL,SANTA ROSA COUNTY,33750,33750,33750,33750,33750,39293.1,0,675,0,0,30.63719,-87.03838,Residential,Wood,1
907361,FL,SANTA ROSA COUNTY,180,180,180,180,180,226.03,0,3.6,0,0,30.63719,-87.03838,Residential,Wood,1
307362,FL,SANTA ROSA COUNTY,180,180,180,180,180,177.73,0,3.6,0,0,30.63719,-87.03838,Residential,Wood,1
913373,FL,SANTA ROSA COUNTY,900,900,900,900,900,733,0,18,0,0,30.63719,-87.03838,Residential,Wood,1
987568,FL,SANTA ROSA COUNTY,350,350,350,350,350,393.8,0,9,0,0,30.63719,-87.03838,Residential,Wood,1
227520,FL,SANTA ROSA COUNTY,350,350,350,350,350,335.19,0,9,0,0,30.63719,-87.03838,Residential,Wood,1
102823,FL,SANTA ROSA COUNTY,350,350,350,350,350,371.66,0,9,0,0,30.63719,-87.03838,Residential,Wood,1
960156,FL,SANTA ROSA COUNTY,350,350,350,350,350,365.98,0,9,0,0,30.63719,-87.03838,Residential,Wood,1
916829,FL,SANTA ROSA COUNTY,350,350,350,350,350,733.85,0,9,0,0,30.63719,-87.03838,Residential,Wood,1
325337,FL,SANTA ROSA COUNTY,350,350,350,350,350,511.01,0,9,0,0,30.63719,-87.03838,Residential,Wood,1
852883,FL,SANTA ROSA COUNTY,336986,336986,336986,336986,336986,381805.33,0,0,0,0,30.615193,-87.033579,Residential,Wood,1
656735,FL,SANTA ROSA COUNTY,335717,335717,335717,335717,335717,289721.91,0,0,0,0,30.615193,-87.033579,Residential,Wood,1
317812,FL,SANTA ROSA COUNTY,1733688,1733688,1733688,1733688,1733688,1701016.65,0,0,0,0,30.615193,-87.033579,Residential,Masonry,1
559763,FL,SANTA ROSA COUNTY,315359,315359,315359,315359,315359,518036.77,0,0,0,0,30.615193,-87.033579,Residential,Wood,1
877382,FL,SANTA ROSA COUNTY,357300,357300,357300,357300,357300,569770.59,0,7136,0,0,30.615193,-87.033579,Residential,Wood,1
515026,FL,SANTA ROSA COUNTY,163565,163565,163565,163565,163565,188316.39,0,3291.3,0,0,30.615193,-87.033579,Residential,Wood,1
671910,FL,SANTA ROSA COUNTY,265689,265689,265689,265689,265689,338738.09,0,0,0,0,30.615193,-87.033579,Residential,Wood,1
911022,FL,SANTA ROSA COUNTY,6390,6390,6390,6390,6390,11331.03,0,127.8,0,0,30.615193,-87.033579,Residential,Wood,1
380561,FL,SANTA ROSA COUNTY,270,270,270,270,270,236.63,0,5.3,0,0,30.615193,-87.033579,Residential,Wood,1
355129,FL,SANTA ROSA COUNTY,270,270,270,270,270,295.93,0,5.3,0,0,30.615193,-87.033579,Residential,Wood,1
792792,FL,SANTA ROSA COUNTY,270,270,270,270,270,353.27,0,5.3,0,0,30.615193,-87.033579,Residential,Wood,1
326910,FL,SANTA ROSA COUNTY,170100,170100,170100,170100,170100,161510.12,0,3302,0,0,30.615193,-87.033579,Residential,Wood,1
510593,FL,SANTA ROSA COUNTY,6750,6750,6750,6750,6750,6352.08,0,135,0,0,30.615193,-87.033579,Residential,Wood,1
835923,FL,SANTA ROSA COUNTY,6750,6750,6750,6750,6750,8027.91,0,135,0,0,30.615193,-87.033579,Residential,Wood,1
638613,FL,SANTA ROSA COUNTY,350,350,350,350,350,518.52,0,9,0,0,30.615193,-87.033579,Residential,Wood,1
526875,FL,SANTA ROSA COUNTY,350,350,350,350,350,605.63,0,9,0,0,30.615193,-87.033579,Residential,Wood,1
263790,FL,SANTA ROSA COUNTY,350,350,350,350,350,367.21,0,9,0,0,30.615193,-87.033579,Residential,Wood,1
918810,FL,SANTA ROSA COUNTY,300661.1,300661.1,0,0,300661.1,525920.58,0,0,0,0,30.636919,-87.122177,Residential,Masonry,1
101011,FL,SANTA ROSA COUNTY,305537.3,305537.3,0,0,305537.3,270983.79,0,0,0,0,30.62378,-87.106555,Residential,Wood,3
310813,FL,SANTA ROSA COUNTY,218250,218250,0,0,218250,187935.08,0,0,0,0,30.62393,-87.05307,Residential,Wood,1
603380,FL,SANTA ROSA COUNTY,308838.5,308838.5,0,0,308838.5,383159.63,0,0,0,0,30.638966,-87.083611,Residential,Masonry,1
913101,FL,SANTA ROSA COUNTY,221935.5,221935.5,0,0,221935.5,337952.73,0,0,0,0,30.65133,-87.05626,Residential,Wood,1
863333,FL,SANTA ROSA COUNTY,386183.7,386183.7,0,0,386183.7,263999.25,0,0,0,0,30.686203,-87.053619,Residential,Masonry,1
963320,FL,SANTA ROSA COUNTY,330388.1,330388.1,0,0,330388.1,333258.91,0,0,0,0,30.62219,-87.08639,Residential,Wood,1
880326,FL,SANTA ROSA COUNTY,0,33202.87,0,0,33202.87,37827.05,0,0,0,0,30.61755,-87.052855,Residential,Wood,3
682716,FL,SANTA ROSA COUNTY,0,52335.12,0,0,52335.12,73239.03,0,0,0,0,30.636135,-87.030373,Residential,Wood,1
220263,FL,SANTA ROSA COUNTY,0,266068.23,0,0,266068.23,278515.96,0,0,0,0,30.612693,-87.031031,Residential,Wood,1
922135,FL,SANTA ROSA COUNTY,0,7332.29,0,0,7332.29,7289.58,0,0,0,0,30.357935,-87.09393,Residential,Wood,3
612003,FL,SANTA ROSA COUNTY,0,68391.91,0,0,68391.91,116506.38,0,0,0,0,30.638639,-87.039333,Residential,Wood,1
965763,FL,SANTA ROSA COUNTY,0,12722.13,0,0,12722.13,11530.83,0,0,0,0,30.63331,-87.031161,Residential,Wood,3
781819,FL,SANTA ROSA COUNTY,0,20205.11,0,0,20205.11,27808.01,0,0,0,0,30.6909,-87.0305,Residential,Wood,1
286117,FL,SANTA ROSA COUNTY,0,657339.66,0,0,657339.66,907128.73,0,0,0,0,30.61761,-87.03335,Residential,Masonry,1
936333,FL,SANTA ROSA COUNTY,0,25332.01,0,0,25332.01,25538.66,0,0,0,0,30.63375,-87.03105,Residential,Wood,3
302008,FL,SANTA ROSA COUNTY,0,113012.56,0,0,113012.56,171880.58,0,0,0,0,30.638708,-87.036776,Residential,Wood,1
786515,FL,SANTA ROSA COUNTY,0,52335.12,0,0,52335.12,67208.35,0,0,0,0,30.621305,-87.065093,Residential,Wood,1
687866,FL,SANTA ROSA COUNTY,0,6868.37,0,0,6868.37,6337.2,0,0,0,0,30.6909,-87.0305,Residential,Wood,1
372998,FL,SANTA ROSA COUNTY,0,52836.53,0,0,52836.53,81013.73,0,0,0,0,30.6909,-87.0305,Residential,Wood,1
605037,FL,SANTA ROSA COUNTY,0,159266.51,0,0,159266.51,221093.57,0,0,0,0,30.638708,-87.050003,Residential,Wood,1
292392,FL,SANTA ROSA COUNTY,0,15350.31,0,0,15350.31,12336.03,0,0,0,0,30.61898,-87.03196,Residential,Wood,3
931938,FL,SANTA ROSA COUNTY,0,18253.36,0,0,18253.36,28186.5,0,0,0,0,30.61898,-87.03196,Residential,Wood,3
728007,FL,SANTA ROSA COUNTY,0,52335.12,0,0,52335.12,60578.95,0,0,0,0,30.612055,-86.957092,Residential,Wood,1
312832,FL,SANTA ROSA COUNTY,0,3033511.11,0,0,3033511.11,3762361.73,0,0,0,0,30.63931,-87.03912,Commercial,Reinforced Masonry,1
935181,FL,SANTA ROSA COUNTY,0,171960.35,0,0,171960.35,273535.92,0,0,0,0,30.63237,-87.03931,Residential,Wood,1
573518,FL,SANTA ROSA COUNTY,0,2801227.68,0,0,2801227.68,3277336.38,0,0,0,0,30.61761,-87.03335,Commercial,Reinforced Masonry,1
133076,FL,SANTA ROSA COUNTY,0,836513.39,0,0,836513.39,970310.35,0,0,0,0,30.61761,-87.03335,Residential,Masonry,1
367330,FL,SANTA ROSA COUNTY,0,311863.67,0,0,311863.67,381281.99,0,0,0,0,30.63689,-87.120935,Residential,Masonry,3
206897,FL,SANTA ROSA COUNTY,0,72133.81,0,0,72133.81,73232.27,0,0,0,0,30.63689,-87.120935,Residential,Wood,3
261961,FL,SANTA ROSA COUNTY,0,386293.36,0,0,386293.36,310228.36,0,0,0,0,30.632736,-87.036631,Residential,Masonry,1
103136,FL,SANTA ROSA COUNTY,0,286925.38,0,0,286925.38,392708.27,0,0,0,0,30.617258,-87.036138,Residential,Wood,1
219971,FL,SANTA ROSA COUNTY,0,703633.73,0,0,703633.73,965622.6,0,0,0,0,30.623805,-87.032303,Residential,Masonry,3
373030,FL,SANTA ROSA COUNTY,0,573505.57,0,0,573505.57,760110.52,0,0,0,0,30.62393,-87.05307,Residential,Masonry,1
193363,FL,SANTA ROSA COUNTY,0,836513.39,0,0,836513.39,1176283.26,0,0,0,0,30.61761,-87.03335,Residential,Masonry,1
776152,FL,SANTA ROSA COUNTY,0,68391.91,0,0,68391.91,58227.33,0,0,0,0,30.61761,-87.03335,Residential,Wood,1
213192,FL,SANTA ROSA COUNTY,0,283652.37,0,0,283652.37,236789.05,0,0,0,0,30.61761,-87.03335,Residential,Wood,1
795300,FL,SANTA ROSA COUNTY,0,107815.39,0,0,107815.39,77712.37,0,0,0,0,30.61761,-87.03335,Residential,Wood,1
375971,FL,SANTA ROSA COUNTY,0,379017.79,0,0,379017.79,707003.33,0,0,0,0,30.61761,-87.03335,Residential,Masonry,1
813395,FL,SANTA ROSA COUNTY,0,12257.31,0,0,12257.31,16331.35,0,0,0,0,30.61761,-87.03335,Residential,Wood,1
300000,FL,SANTA ROSA COUNTY,0,688115.36,0,0,688115.36,732153.73,0,0,0,0,30.61761,-87.03335,Residential,Masonry,1
383268,FL,SANTA ROSA COUNTY,0,118901.95,0,0,118901.95,118616.59,0,0,0,0,30.61761,-87.03335,Residential,Wood,1
388821,FL,SANTA ROSA COUNTY,0,119175.92,0,0,119175.92,153033.76,0,0,0,0,30.61761,-87.03335,Residential,Wood,1
777226,FL,SANTA ROSA COUNTY,27582.3,27582.3,27582.3,27582.3,27582.3,30658.93,0,0,0,0,30.63378,-87.070297,Residential,Wood,1
102703,FL,SANTA ROSA COUNTY,0,1338550.37,0,0,1338550.37,1970392.17,0,0,0,0,30.6329,-87.05523,Residential,Masonry,1
956155,FL,SANTA ROSA COUNTY,0,8368855.26,0,0,8368855.26,6151108.61,0,0,0,0,30.602888,-87.070936,Commercial,Reinforced Masonry,3
393305,FL,SANTA ROSA COUNTY,38520000,38520000,38520000,38520000,38520000,33120000,0,0,0,0,30.626261,-87.061385,Commercial,Steel Frame,1
739737,FL,SANTA ROSA COUNTY,0,30500,0,30500,30500,56115.02,0,810,0,0,30.63331,-87.06893,Residential,Wood,1
668705,FL,SANTA ROSA COUNTY,1668600,1668600,1668600,1668600,1668600,1600333.23,0,0,0,0,30.59333,-87.178322,Residential,Masonry,1
553581,FL,SANTA ROSA COUNTY,62360,62360,62360,62360,62360,93200.63,0,1239.2,0,0,30.603575,-87.153015,Residential,Wood,1
706527,FL,SANTA ROSA COUNTY,62100,62100,62100,62100,62100,70258.95,0,1232,0,0,30.603575,-87.153015,Residential,Wood,1
167835,FL,SANTA ROSA COUNTY,89190,89190,89190,89190,89190,113023.71,0,1783.8,0,0,30.603575,-87.153015,Residential,Wood,1
398702,FL,SANTA ROSA COUNTY,15570,15570,15570,15570,15570,15223.72,0,311.3,0,0,30.603575,-87.153015,Residential,Wood,1
530021,FL,SANTA ROSA COUNTY,270,270,270,270,270,275.33,0,5.3,0,0,30.603575,-87.153015,Residential,Wood,1
523990,FL,SANTA ROSA COUNTY,270,270,270,270,270,390.91,0,5.3,0,0,30.603575,-87.153015,Residential,Wood,1
607816,FL,SANTA ROSA COUNTY,30500,30500,30500,30500,30500,38321.1,0,810,0,0,30.603575,-87.153015,Residential,Wood,1
356393,FL,SANTA ROSA COUNTY,1890,1890,1890,1890,1890,2081.36,0,37.8,0,0,30.603575,-87.153015,Residential,Wood,1
790980,FL,SANTA ROSA COUNTY,1890,1890,1890,1890,1890,1730.38,0,37.8,0,0,30.603575,-87.153015,Residential,Wood,1
956137,FL,SANTA ROSA COUNTY,3320,3320,3320,3320,3320,3290.12,0,68.3,0,0,30.603575,-87.153015,Residential,Wood,1
521788,FL,SANTA ROSA COUNTY,3770,3770,3770,3770,3770,5099.05,0,95.3,0,0,30.603575,-87.153015,Residential,Wood,1
791808,FL,SANTA ROSA COUNTY,3770,3770,3770,3770,3770,7560.26,0,95.3,0,0,30.603575,-87.153015,Residential,Wood,1
596303,FL,SANTA ROSA COUNTY,3770,3770,3770,3770,3770,7783.21,0,95.3,0,0,30.603575,-87.153015,Residential,Wood,1
192308,FL,SANTA ROSA COUNTY,5300,5300,5300,5300,5300,3963.13,0,108,0,0,30.603575,-87.153015,Residential,Wood,1
326129,FL,SANTA ROSA COUNTY,8100,8100,8100,8100,8100,10251.93,0,162,0,0,30.603575,-87.153015,Residential,Wood,1
383373,FL,SANTA ROSA COUNTY,2250,2250,2250,2250,2250,2170.83,0,35,0,0,30.603575,-87.153015,Residential,Wood,1
636717,FL,SANTA ROSA COUNTY,360,360,360,360,360,319.7,0,7.2,0,0,30.603575,-87.153015,Residential,Wood,1
333269,FL,SANTA ROSA COUNTY,720,720,720,720,720,871.85,0,13.3,0,0,30.603575,-87.153015,Residential,Wood,1
695891,FL,SANTA ROSA COUNTY,900,900,900,900,900,833.36,0,18,0,0,30.603575,-87.153015,Residential,Wood,1
733031,FL,SANTA ROSA COUNTY,900,900,900,900,900,1333.51,0,18,0,0,30.603575,-87.153015,Residential,Wood,1
619336,FL,SANTA ROSA COUNTY,900,900,900,900,900,1231.7,0,18,0,0,30.603575,-87.153015,Residential,Wood,1
338852,FL,SANTA ROSA COUNTY,900,900,900,900,900,975.52,0,18,0,0,30.603575,-87.153015,Residential,Wood,1
180291,FL,SANTA ROSA COUNTY,900,900,900,900,900,838.28,0,18,0,0,30.603575,-87.153015,Residential,Wood,1
525561,FL,SANTA ROSA COUNTY,2877993,2877993,2877993,2877993,2877993,2338788.23,0,0,0,0,30.613815,-87.153686,Commercial,Reinforced Masonry,1
810633,FL,SANTA ROSA COUNTY,2066571,2066571,2066571,2066571,2066571,2250086.63,0,0,0,0,30.613815,-87.153686,Commercial,Reinforced Masonry,1
233832,FL,SANTA ROSA COUNTY,939590,939590,939590,939590,939590,956168.76,0,18991.8,0,0,30.613815,-87.153686,Residential,Masonry,1
632920,FL,SANTA ROSA COUNTY,28890,28890,28890,28890,28890,29972.57,0,577.8,0,0,30.613815,-87.153686,Residential,Wood,1
526271,FL,SANTA ROSA COUNTY,61560,61560,61560,61560,61560,81628.56,0,1231.2,0,0,30.613815,-87.153686,Residential,Wood,1
153859,FL,SANTA ROSA COUNTY,753588,753588,753588,753588,753588,783318.03,0,0,0,0,30.613815,-87.153686,Residential,Masonry,1
207815,FL,SANTA ROSA COUNTY,513558,513558,513558,513558,513558,556817.56,0,0,0,0,30.613815,-87.153686,Residential,Masonry,1
233323,FL,SANTA ROSA COUNTY,132200,132200,132200,132200,132200,201353.32,0,2833,0,0,30.613815,-87.153686,Residential,Wood,1
803935,FL,SANTA ROSA COUNTY,15570,15570,15570,15570,15570,15335.7,0,311.3,0,0,30.613815,-87.153686,Residential,Wood,1
810387,FL,SANTA ROSA COUNTY,5580,5580,5580,5580,5580,8308.3,0,111.6,0,0,30.613815,-87.153686,Residential,Wood,1
670556,FL,SANTA ROSA COUNTY,81350,81350,81350,81350,81350,71866.27,0,1629,0,0,30.613815,-87.153686,Residential,Wood,1
912875,FL,SANTA ROSA COUNTY,16380,16380,16380,16380,16380,13796.25,0,327.6,0,0,30.613815,-87.153686,Residential,Wood,1
997386,FL,SANTA ROSA COUNTY,6380,6380,6380,6380,6380,5000.39,0,129.6,0,0,30.613815,-87.153686,Residential,Wood,1
262122,FL,SANTA ROSA COUNTY,9090,9090,9090,9090,9090,12305.58,0,181.8,0,0,30.613815,-87.153686,Residential,Wood,1
600159,FL,SANTA ROSA COUNTY,10665,10665,10665,10665,10665,9227.36,0,213.3,0,0,30.613815,-87.153686,Residential,Wood,1
909669,FL,SANTA ROSA COUNTY,15570,15570,15570,15570,15570,13863.36,0,311.3,0,0,30.613815,-87.153686,Residential,Wood,1
915236,FL,SANTA ROSA COUNTY,23570,23570,23570,23570,23570,29372.21,0,391.3,0,0,30.613815,-87.153686,Residential,Wood,1
687123,FL,SANTA ROSA COUNTY,23570,23570,23570,23570,23570,32586.72,0,391.3,0,0,30.613815,-87.153686,Residential,Wood,1
395939,FL,SANTA ROSA COUNTY,1800,1800,1800,1800,1800,1388.11,0,36,0,0,30.613815,-87.153686,Residential,Wood,1
191823,FL,SANTA ROSA COUNTY,1800,1800,1800,1800,1800,2928.96,0,36,0,0,30.613815,-87.153686,Residential,Wood,1
560157,FL,SANTA ROSA COUNTY,270,270,270,270,270,285.83,0,5.3,0,0,30.613815,-87.153686,Residential,Wood,1
532762,FL,SANTA ROSA COUNTY,270,270,270,270,270,376.98,0,5.3,0,0,30.613815,-87.153686,Residential,Wood,1
630576,FL,SANTA ROSA COUNTY,270,270,270,270,270,308.81,0,5.3,0,0,30.613815,-87.153686,Residential,Wood,1
551112,FL,SANTA ROSA COUNTY,270,270,270,270,270,233.57,0,5.3,0,0,30.613815,-87.153686,Residential,Wood,1
850776,FL,SANTA ROSA COUNTY,270,270,270,270,270,389.56,0,5.3,0,0,30.613815,-87.153686,Residential,Wood,1
193295,FL,SANTA ROSA COUNTY,270,270,270,270,270,235.76,0,5.3,0,0,30.613815,-87.153686,Residential,Wood,1
865528,FL,SANTA ROSA COUNTY,270,270,270,270,270,233.93,0,5.3,0,0,30.613815,-87.153686,Residential,Wood,1
368373,FL,SANTA ROSA COUNTY,270,270,270,270,270,233.89,0,5.3,0,0,30.613815,-87.153686,Residential,Wood,1
663329,FL,SANTA ROSA COUNTY,270,270,270,270,270,258.09,0,5.3,0,0,30.613815,-87.153686,Residential,Wood,1
739572,FL,SANTA ROSA COUNTY,270,270,270,270,270,356.96,0,5.3,0,0,30.613815,-87.153686,Residential,Wood,1
399630,FL,SANTA ROSA COUNTY,270,270,270,270,270,262.81,0,5.3,0,0,30.613815,-87.153686,Residential,Wood,1
297720,FL,SANTA ROSA COUNTY,270,270,270,270,270,262.9,0,5.3,0,0,30.613815,-87.153686,Residential,Wood,1
959210,FL,SANTA ROSA COUNTY,270,270,270,270,270,305.56,0,5.3,0,0,30.613815,-87.153686,Residential,Wood,1
505093,FL,SANTA ROSA COUNTY,270,270,270,270,270,333.63,0,5.3,0,0,30.613815,-87.153686,Residential,Wood,1
975723,FL,SANTA ROSA COUNTY,270,270,270,270,270,383.29,0,5.3,0,0,30.613815,-87.153686,Residential,Wood,1
789620,FL,SANTA ROSA COUNTY,270,270,270,270,270,291.67,0,5.3,0,0,30.613815,-87.153686,Residential,Wood,1
170890,FL,SANTA ROSA COUNTY,270,270,270,270,270,325.66,0,5.3,0,0,30.613815,-87.153686,Residential,Wood,1
959312,FL,SANTA ROSA COUNTY,270,270,270,270,270,325.33,0,5.3,0,0,30.613815,-87.153686,Residential,Wood,1
353558,FL,SANTA ROSA COUNTY,270,270,270,270,270,381.85,0,5.3,0,0,30.613815,-87.153686,Residential,Wood,1
392368,FL,SANTA ROSA COUNTY,1800,1800,1800,1800,1800,2530.2,0,36,0,0,30.613815,-87.153686,Residential,Wood,1
591361,FL,SANTA ROSA COUNTY,1800,1800,1800,1800,1800,1322.72,0,36,0,0,30.613815,-87.153686,Residential,Wood,1
903652,FL,SANTA ROSA COUNTY,1800,1800,1800,1800,1800,1830.36,0,36,0,0,30.613815,-87.153686,Residential,Wood,1
359577,FL,SANTA ROSA COUNTY,3600,3600,3600,3600,3600,2657.79,0,72,0,0,30.613815,-87.153686,Residential,Wood,1
986176,FL,SANTA ROSA COUNTY,3780,3780,3780,3780,3780,5285.95,0,75.6,0,0,30.613815,-87.153686,Residential,Wood,1
981329,FL,SANTA ROSA COUNTY,530,530,530,530,530,677.55,0,10.8,0,0,30.613815,-87.153686,Residential,Wood,1
758732,FL,SANTA ROSA COUNTY,530,530,530,530,530,662.62,0,10.8,0,0,30.613815,-87.153686,Residential,Wood,1
191882,FL,SANTA ROSA COUNTY,530,530,530,530,530,683.23,0,10.8,0,0,30.613815,-87.153686,Residential,Wood,1
388923,FL,SANTA ROSA COUNTY,900,900,900,900,900,1662.33,0,18,0,0,30.613815,-87.153686,Residential,Wood,1
350303,FL,SANTA ROSA COUNTY,900,900,900,900,900,1076.75,0,18,0,0,30.613815,-87.153686,Residential,Wood,1
777076,FL,SANTA ROSA COUNTY,720,720,720,720,720,811.52,0,13.3,0,0,30.613815,-87.153686,Residential,Wood,1
285861,FL,SANTA ROSA COUNTY,720,720,720,720,720,807.07,0,13.3,0,0,30.613815,-87.153686,Residential,Wood,1
353159,FL,SANTA ROSA COUNTY,90,90,90,90,90,103.13,0,1.8,0,0,30.613815,-87.153686,Residential,Wood,1
976511,FL,SANTA ROSA COUNTY,90,90,90,90,90,97.2,0,1.8,0,0,30.613815,-87.153686,Residential,Wood,1
831323,FL,SANTA ROSA COUNTY,90,90,90,90,90,76.88,0,1.8,0,0,30.613815,-87.153686,Residential,Wood,1
991031,FL,SANTA ROSA COUNTY,90,90,90,90,90,133.93,0,1.8,0,0,30.613815,-87.153686,Residential,Wood,1
290176,FL,SANTA ROSA COUNTY,90,90,90,90,90,136.32,0,1.8,0,0,30.613815,-87.153686,Residential,Wood,1
386230,FL,SANTA ROSA COUNTY,12150,12150,12150,12150,12150,11167.07,0,233,0,0,30.613815,-87.153686,Residential,Wood,1
107335,FL,SANTA ROSA COUNTY,12150,12150,12150,12150,12150,8937.75,0,233,0,0,30.613815,-87.153686,Residential,Wood,1
980783,FL,SANTA ROSA COUNTY,12150,12150,12150,12150,12150,15395.39,0,233,0,0,30.613815,-87.153686,Residential,Wood,1
293535,FL,SANTA ROSA COUNTY,12150,12150,12150,12150,12150,8992.33,0,233,0,0,30.613815,-87.153686,Residential,Wood,1
300238,FL,SANTA ROSA COUNTY,13850,13850,13850,13850,13850,20008,0,297,0,0,30.613815,-87.153686,Residential,Wood,1
378327,FL,SANTA ROSA COUNTY,350,350,350,350,350,337.89,0,9,0,0,30.613815,-87.153686,Residential,Wood,1
388606,FL,SANTA ROSA COUNTY,350,350,350,350,350,773.96,0,9,0,0,30.613815,-87.153686,Residential,Wood,1
638189,FL,SANTA ROSA COUNTY,350,350,350,350,350,605.33,0,9,0,0,30.613815,-87.153686,Residential,Wood,1
110803,FL,SANTA ROSA COUNTY,350,350,350,350,350,305.1,0,9,0,0,30.613815,-87.153686,Residential,Wood,1
931233,FL,SANTA ROSA COUNTY,350,350,350,350,350,313.5,0,9,0,0,30.613815,-87.153686,Residential,Wood,1
953835,FL,SANTA ROSA COUNTY,10152,10152,10152,10152,10152,15700.52,0,0,0,0,30.613815,-87.153686,Residential,Wood,1
536333,FL,SANTA ROSA COUNTY,10152,10152,10152,10152,10152,16851.91,0,0,0,0,30.613815,-87.153686,Residential,Wood,1
857669,FL,SANTA ROSA COUNTY,10152,10152,10152,10152,10152,12319.33,0,0,0,0,30.613815,-87.153686,Residential,Wood,1
339503,FL,SANTA ROSA COUNTY,63800,63800,63800,63800,63800,38732.58,0,1296,0,0,30.613815,-87.153686,Residential,Wood,1
573523,FL,SANTA ROSA COUNTY,13680000,13680000,13680000,13680000,13680000,10620000,0,0,0,0,30.60839,-87.11223,Commercial,Reinforced Concrete,1
569352,FL,SANTA ROSA COUNTY,12150,12150,12150,12150,12150,15633.33,0,233,0,0,30.60839,-87.11223,Residential,Wood,1
795622,FL,SANTA ROSA COUNTY,270,270,270,270,270,385.15,0,5.3,0,0,30.60839,-87.11223,Residential,Wood,1
303160,FL,SANTA ROSA COUNTY,270,270,270,270,270,359.27,0,5.3,0,0,30.60839,-87.11223,Residential,Wood,1
